type,subtype,state,accepted,text
Plastic,foam_egg,no_labels,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_egg,compressed,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_egg,damaged,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_egg,unknown,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_building,clean,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_building,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Plastic,foam_building,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Plastic,foam_building,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Plastic,foam_building,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Plastic,foam_building,no_labels,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_building,compressed,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_building,damaged,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_building,unknown,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Plastic,foam_food,clean,False,
Plastic,foam_food,dirty,False,
Plastic,foam_food,heavily_dirty,False,
Plastic,foam_food,food_contaminated,False,
Plastic,foam_food,with_labels,False,
Plastic,foam_food,no_labels,False,
Plastic,foam_food,compressed,False,
Plastic,foam_food,damaged,False,
Plastic,foam_food,unknown,False,
Plastic,blister_pack,clean,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Plastic,blister_pack,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Plastic,blister_pack,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Plastic,blister_pack,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Plastic,blister_pack,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Plastic,blister_pack,no_labels,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Plastic,blister_pack,compressed,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Plastic,blister_pack,damaged,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Plastic,blister_pack,unknown,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Plastic,toothbrush,clean,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Plastic,toothbrush,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Plastic,toothbrush,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Plastic,toothbrush,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Plastic,toothbrush,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Plastic,toothbrush,no_labels,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Plastic,toothbrush,compressed,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Plastic,toothbrush,damaged,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Plastic,toothbrush,unknown,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Plastic,plastic_card,clean,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,no_labels,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,compressed,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,damaged,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,plastic_card,unknown,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Plastic,tube,clean,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Plastic,tube,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Plastic,tube,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Plastic,tube,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Plastic,tube,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Plastic,tube,no_labels,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Plastic,tube,compressed,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Plastic,tube,damaged,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Plastic,tube,unknown,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Plastic,receipt,clean,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Plastic,receipt,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Plastic,receipt,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Plastic,receipt,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Plastic,receipt,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Plastic,receipt,no_labels,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Plastic,receipt,compressed,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Plastic,receipt,damaged,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Plastic,receipt,unknown,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Plastic,unknown,clean,False,
Plastic,unknown,dirty,False,
Plastic,unknown,heavily_dirty,False,
Plastic,unknown,food_contaminated,False,
Plastic,unknown,with_labels,False,
Plastic,unknown,no_labels,False,
Plastic,unknown,compressed,False,
Plastic,unknown,damaged,False,
Plastic,unknown,unknown,False,
Trash,pet_bottle,clean,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
3. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,no_labels,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,compressed,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,damaged,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle,unknown,True,"1. Снимите крышку и выбросите её в контейнер для пластиковых крышек (контейнер синего цвета)
2. Смятую бутылку выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pet_bottle_white,clean,True,
Trash,pet_bottle_white,dirty,True,1. Тщательно промойте или очистите упаковку.
Trash,pet_bottle_white,heavily_dirty,True,1. Тщательно промойте или очистите упаковку.
Trash,pet_bottle_white,food_contaminated,True,1. Тщательно промойте или очистите упаковку.
Trash,pet_bottle_white,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть."
Trash,pet_bottle_white,no_labels,True,
Trash,pet_bottle_white,compressed,True,
Trash,pet_bottle_white,damaged,True,
Trash,pet_bottle_white,unknown,True,
Trash,pet_container,clean,False,
Trash,pet_container,dirty,False,
Trash,pet_container,heavily_dirty,False,
Trash,pet_container,food_contaminated,False,
Trash,pet_container,with_labels,False,
Trash,pet_container,no_labels,False,
Trash,pet_container,compressed,False,
Trash,pet_container,damaged,False,
Trash,pet_container,unknown,False,
Trash,hdpe_container,clean,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_container,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_container,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_container,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_container,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_container,no_labels,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_container,compressed,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_container,damaged,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_container,unknown,True,1. Ёмкость выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_film,clean,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Trash,hdpe_film,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Trash,hdpe_film,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Trash,hdpe_film,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Trash,hdpe_film,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)"
Trash,hdpe_film,no_labels,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Trash,hdpe_film,compressed,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Trash,hdpe_film,damaged,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Trash,hdpe_film,unknown,True,1. Плёнку выбросите в контейнер для плёнки (контейнер жёлтого цвета)
Trash,hdpe_bag,clean,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_bag,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_bag,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_bag,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_bag,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)"
Trash,hdpe_bag,no_labels,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_bag,compressed,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_bag,damaged,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,hdpe_bag,unknown,True,1. Пакет выбросите в контейнер для пластика (контейнер жёлтого цвета)
Trash,pp_container,clean,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Удалите все наклейки или термоусадочную плёнку, если они есть
3. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,no_labels,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,compressed,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,damaged,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_container,unknown,True,"1. Удалите все наклейки или термоусадочную плёнку, если они есть
2. Выбросите упаковку в контейнер для пластика (контейнер жёлтого цвета)"
Trash,pp_large,clean,False,
Trash,pp_large,dirty,False,
Trash,pp_large,heavily_dirty,False,
Trash,pp_large,food_contaminated,False,
Trash,pp_large,with_labels,False,
Trash,pp_large,no_labels,False,
Trash,pp_large,compressed,False,
Trash,pp_large,damaged,False,
Trash,pp_large,unknown,False,
Trash,pp_bag,clean,False,
Trash,pp_bag,dirty,False,
Trash,pp_bag,heavily_dirty,False,
Trash,pp_bag,food_contaminated,False,
Trash,pp_bag,with_labels,False,
Trash,pp_bag,no_labels,False,
Trash,pp_bag,compressed,False,
Trash,pp_bag,damaged,False,
Trash,pp_bag,unknown,False,
Trash,foam_packaging,clean,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_packaging,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_packaging,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_packaging,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_packaging,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_packaging,no_labels,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_packaging,compressed,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_packaging,damaged,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_packaging,unknown,True,1. Пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_egg,clean,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_egg,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_egg,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_egg,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_egg,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_egg,no_labels,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_egg,compressed,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_egg,damaged,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_egg,unknown,True,1. Ячейки выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_building,clean,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_building,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_building,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_building,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_building,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)"
Trash,foam_building,no_labels,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_building,compressed,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_building,damaged,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_building,unknown,True,1. Строительный пенопласт выбросите в контейнер для пенопласта (контейнер белого цвета)
Trash,foam_food,clean,False,
Trash,foam_food,dirty,False,
Trash,foam_food,heavily_dirty,False,
Trash,foam_food,food_contaminated,False,
Trash,foam_food,with_labels,False,
Trash,foam_food,no_labels,False,
Trash,foam_food,compressed,False,
Trash,foam_food,damaged,False,
Trash,foam_food,unknown,False,
Trash,blister_pack,clean,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Trash,blister_pack,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Trash,blister_pack,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Trash,blister_pack,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Trash,blister_pack,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)"
Trash,blister_pack,no_labels,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Trash,blister_pack,compressed,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Trash,blister_pack,damaged,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Trash,blister_pack,unknown,True,1. Чистую блистерную упаковку выбросите в контейнер для блистеров (контейнер серого цвета)
Trash,toothbrush,clean,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Trash,toothbrush,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Trash,toothbrush,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Trash,toothbrush,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Trash,toothbrush,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)"
Trash,toothbrush,no_labels,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Trash,toothbrush,compressed,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Trash,toothbrush,damaged,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Trash,toothbrush,unknown,True,1. Зубную щётку выбросите в контейнер для зубных щёток (контейнер серого цвета)
Trash,plastic_card,clean,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Разрежьте пластиковую карту, если она содержит личные данные
3. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,no_labels,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,compressed,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,damaged,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,plastic_card,unknown,True,"1. Разрежьте пластиковую карту, если она содержит личные данные
2. Выбросите её в контейнер для пластиковых карт (контейнер серого цвета)"
Trash,tube,clean,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Trash,tube,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Trash,tube,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Trash,tube,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Trash,tube,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)"
Trash,tube,no_labels,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Trash,tube,compressed,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Trash,tube,damaged,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Trash,tube,unknown,True,1. Разрежьте тюбик и выбросите его в контейнер для тюбиков (контейнер серого цвета)
Trash,receipt,clean,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
Trash,receipt,dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Trash,receipt,heavily_dirty,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Trash,receipt,food_contaminated,True,"1. Тщательно промойте или очистите упаковку.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Trash,receipt,with_labels,True,"1. Удалите все наклейки и термоусадочную плёнку, если они есть.
2. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)"
Trash,receipt,no_labels,True,1. Сложите чек и выбросите его отдельно от макулатуры в контейнер для термобумаги (контейнер зелёного цвета)
